geocode,valor,data
2708956,1,31/12/2000
2709103,5,31/12/2000
2709152,145,31/12/2000
2709301,4,31/12/2000
2709400,2,31/12/2000
2800100,1,31/12/2000
2800209,139,31/12/2000
2800308,2895,31/12/2000
2800407,6,31/12/2000
2800506,171,31/12/2000
2800605,146,31/12/2000
2800670,42,31/12/2000
2800704,1,31/12/2000
2801009,47,31/12/2000
2801108,2,31/12/2000
2801207,35,31/12/2000
2801306,275,31/12/2000
2801405,3,31/12/2000
2801504,133,31/12/2000
2801702,3,31/12/2000
2801900,30,31/12/2000
2802007,8,31/12/2000
2802106,532,31/12/2000
2802304,191,31/12/2000
2802502,166,31/12/2000
2802700,2,31/12/2000
2802809,26,31/12/2000
2802908,642,31/12/2000
2803005,23,31/12/2000
2803104,4,31/12/2000
2803203,164,31/12/2000
2803302,9,31/12/2000
2803401,23,31/12/2000
2803500,76,31/12/2000
2803609,95,31/12/2000
2803708,51,31/12/2000
2803807,26,31/12/2000
2803906,120,31/12/2000
2804003,3,31/12/2000
2804102,85,31/12/2000
2804201,171,31/12/2000
2804300,32,31/12/2000
2804409,24,31/12/2000
2804458,17,31/12/2000
2804508,70,31/12/2000
2804607,39,31/12/2000
2804706,2,31/12/2000
2804805,614,31/12/2000
2804904,7,31/12/2000
2805000,6,31/12/2000
2805109,3,31/12/2000
2805208,43,31/12/2000
2805307,1,31/12/2000
2805406,18,31/12/2000
2805505,22,31/12/2000
2805604,130,31/12/2000
2805703,206,31/12/2000
2805802,79,31/12/2000
2805901,54,31/12/2000
2806008,142,31/12/2000
2806107,140,31/12/2000
2806206,199,31/12/2000
2806305,4,31/12/2000
2806602,1,31/12/2000
2806701,79,31/12/2000
2806800,12,31/12/2000
2806909,40,31/12/2000
2807006,114,31/12/2000
2807105,48,31/12/2000
2807204,62,31/12/2000
2807402,31,31/12/2000
2807501,64,31/12/2000
2807600,10,31/12/2000
2900108,165,31/12/2000
2900355,53,31/12/2000
2900603,1,31/12/2000
2900702,1,31/12/2000
2900801,39,31/12/2000
2900900,2,31/12/2000
2901007,10,31/12/2000
2901106,7,31/12/2000
2901205,1,31/12/2000
2901601,6,31/12/2000
2901957,47,31/12/2000
2902005,1,31/12/2000
2902054,7,31/12/2000
2902104,9,31/12/2000
2902252,8,31/12/2000
2902401,95,31/12/2000
2902609,111,31/12/2000
2902658,20,31/12/2000
2902906,5,31/12/2000
2903102,19,31/12/2000
2903201,227,31/12/2000
2903300,16,31/12/2000
