geocode,valor,data
3305554,1,31/12/2021
3306107,1,31/12/2021
3502507,1,31/12/2021
3506607,3,31/12/2021
3515004,2,31/12/2021
3526605,6,31/12/2021
3528403,1,31/12/2021
3531506,1,31/12/2021
3533254,1,31/12/2021
3536307,1,31/12/2021
3539400,2,31/12/2021
3540804,1,31/12/2021
3541505,4,31/12/2021
3550308,1,31/12/2021
3550803,1,31/12/2021
3555604,1,31/12/2021
4113700,1,31/12/2021
4120705,1,31/12/2021
4127882,1,31/12/2021
4203154,1,31/12/2021
4203204,1,31/12/2021
4212502,1,31/12/2021
4212908,1,31/12/2021
4216602,1,31/12/2021
4308458,1,31/12/2021
4310009,1,31/12/2021
4320552,1,31/12/2021
5005707,1,31/12/2021
5006309,1,31/12/2021
5103304,1,31/12/2021
5103403,1,31/12/2021
5103502,1,31/12/2021
5103601,1,31/12/2021
5107065,20,31/12/2021
5107883,1,31/12/2021
5108956,1,31/12/2021
5200308,4,31/12/2021
5201405,1,31/12/2021
5206503,2,31/12/2021
5215306,2,31/12/2021
5219209,3,31/12/2021
5221403,1,31/12/2021
5221700,1,31/12/2021
5221908,1,31/12/2021
5222054,3,31/12/2021
5300108,2,31/12/2021
