geocode,valor,data
3519709,2,31/12/2007
3520400,24,31/12/2007
3520509,4,31/12/2007
3521002,1,31/12/2007
3521408,9,31/12/2007
3522109,1,31/12/2007
3522208,5,31/12/2007
3522604,1,31/12/2007
3523107,12,31/12/2007
3523305,5,31/12/2007
3523404,2,31/12/2007
3523602,3,31/12/2007
3523909,4,31/12/2007
3524006,6,31/12/2007
3524303,4,31/12/2007
3524402,13,31/12/2007
3524709,4,31/12/2007
3525300,4,31/12/2007
3525508,2,31/12/2007
3525904,14,31/12/2007
3526209,1,31/12/2007
3526506,1,31/12/2007
3526704,15,31/12/2007
3526803,1,31/12/2007
3526902,6,31/12/2007
3527009,1,31/12/2007
3527207,1,31/12/2007
3527306,5,31/12/2007
3527603,1,31/12/2007
3528403,2,31/12/2007
3528502,4,31/12/2007
3529005,1,31/12/2007
3529302,4,31/12/2007
3529401,20,31/12/2007
3529906,4,31/12/2007
3530102,1,31/12/2007
3530607,8,31/12/2007
3530706,5,31/12/2007
3530805,13,31/12/2007
3531308,10,31/12/2007
3532058,2,31/12/2007
3532900,8,31/12/2007
3533007,1,31/12/2007
3533403,1,31/12/2007
3533908,3,31/12/2007
3534401,11,31/12/2007
3534708,4,31/12/2007
3536208,1,31/12/2007
3536505,5,31/12/2007
3537602,31,31/12/2007
3538006,7,31/12/2007
3538501,1,31/12/2007
3538709,37,31/12/2007
3539004,1,31/12/2007
3539301,4,31/12/2007
3539509,7,31/12/2007
3539806,1,31/12/2007
3540200,1,31/12/2007
3540606,4,31/12/2007
3540705,1,31/12/2007
3540903,1,31/12/2007
3541000,7,31/12/2007
3541406,2,31/12/2007
3541703,1,31/12/2007
3543303,2,31/12/2007
3543402,22,31/12/2007
3543709,4,31/12/2007
3544004,4,31/12/2007
3545209,2,31/12/2007
3545803,1,31/12/2007
3546207,1,31/12/2007
3546306,12,31/12/2007
3546405,1,31/12/2007
3546702,1,31/12/2007
3546801,2,31/12/2007
3547304,9,31/12/2007
3547809,50,31/12/2007
3548500,24,31/12/2007
3548708,45,31/12/2007
3548807,4,31/12/2007
3548906,8,31/12/2007
3549805,1,31/12/2007
3549904,68,31/12/2007
3549953,1,31/12/2007
3550308,439,31/12/2007
3550407,1,31/12/2007
3550704,21,31/12/2007
3551009,5,31/12/2007
3551504,1,31/12/2007
3551702,4,31/12/2007
3552205,16,31/12/2007
3552502,11,31/12/2007
3552809,10,31/12/2007
3553708,1,31/12/2007
3554003,1,31/12/2007
3554102,5,31/12/2007
3554508,11,31/12/2007
3554805,3,31/12/2007
3555406,1,31/12/2007
3556206,8,31/12/2007
3556305,4,31/12/2007
3556453,2,31/12/2007
3556503,3,31/12/2007
3557006,1,31/12/2007
3557303,2,31/12/2007
4100103,2,31/12/2007
4101101,87,31/12/2007
4101408,1,31/12/2007
4101903,3,31/12/2007
4102406,29,31/12/2007
4103602,98,31/12/2007
4103701,1,31/12/2007
4106407,1,31/12/2007
4106902,3,31/12/2007
4108304,1,31/12/2007
4109807,2,31/12/2007
4111001,11,31/12/2007
4111803,13,31/12/2007
4112702,1,31/12/2007
4112801,5,31/12/2007
4113700,13,31/12/2007
4115200,2,31/12/2007
4115606,1,31/12/2007
4120705,2,31/12/2007
4121901,1,31/12/2007
4123105,15,31/12/2007
4124103,9,31/12/2007
4124301,1,31/12/2007
4205407,1,31/12/2007
4208203,1,31/12/2007
4208906,3,31/12/2007
4216206,3,31/12/2007
4304606,1,31/12/2007
4307708,3,31/12/2007
5002704,1,31/12/2007
5002951,3,31/12/2007
5006606,1,31/12/2007
5100409,1,31/12/2007
5100607,1,31/12/2007
5103379,1,31/12/2007
5103403,2,31/12/2007
5103502,3,31/12/2007
5104807,1,31/12/2007
5106224,2,31/12/2007
5106232,4,31/12/2007
5106505,1,31/12/2007
5107040,1,31/12/2007
5107206,1,31/12/2007
5107958,1,31/12/2007
5200175,1,31/12/2007
5203906,1,31/12/2007
5208707,5,31/12/2007
5211503,1,31/12/2007
5212501,1,31/12/2007
5213087,6,31/12/2007
5215603,1,31/12/2007
5217401,2,31/12/2007
5220504,3,31/12/2007
5221858,1,31/12/2007
5300108,23,31/12/2007
1100015,1,31/12/2008
1100031,1,31/12/2008
1100049,3,31/12/2008
1100064,3,31/12/2008
1100098,1,31/12/2008
1100114,16,31/12/2008
1100122,15,31/12/2008
1100148,4,31/12/2008
1100155,10,31/12/2008
1100205,6,31/12/2008
1100304,2,31/12/2008
