geocode,valor,data
1507607,1,31/12/2001
1508001,1,31/12/2001
1508084,1,31/12/2001
1508100,5,31/12/2001
1600303,1,31/12/2001
1701101,2,31/12/2001
1702109,36,31/12/2001
1703842,4,31/12/2001
1706100,7,31/12/2001
1712009,1,31/12/2001
1714203,1,31/12/2001
1715507,1,31/12/2001
1716109,17,31/12/2001
1716505,1,31/12/2001
1718204,58,31/12/2001
1718303,1,31/12/2001
1720655,1,31/12/2001
1721000,148,31/12/2001
1721208,13,31/12/2001
2100105,1,31/12/2001
2100303,1,31/12/2001
2100600,1,31/12/2001
2101202,5,31/12/2001
2101400,2,31/12/2001
2101608,5,31/12/2001
2101806,2,31/12/2001
2102101,7,31/12/2001
2102556,3,31/12/2001
2103000,116,31/12/2001
2103158,2,31/12/2001
2103208,6,31/12/2001
2103257,3,31/12/2001
2103307,5,31/12/2001
2103406,9,31/12/2001
2103505,2,31/12/2001
2103604,1,31/12/2001
2103802,3,31/12/2001
2103901,1,31/12/2001
2104107,2,31/12/2001
2104552,3,31/12/2001
2104602,1,31/12/2001
2105005,2,31/12/2001
2105302,143,31/12/2001
2105401,1,31/12/2001
2105427,1,31/12/2001
2105989,1,31/12/2001
2106003,4,31/12/2001
2106201,1,31/12/2001
2106706,1,31/12/2001
2107001,1,31/12/2001
2107506,106,31/12/2001
2107704,1,31/12/2001
2107803,4,31/12/2001
2107902,6,31/12/2001
2108009,1,31/12/2001
2108207,46,31/12/2001
2108405,2,31/12/2001
2108504,1,31/12/2001
2109007,5,31/12/2001
2109056,3,31/12/2001
2109106,2,31/12/2001
2109239,1,31/12/2001
2110039,1,31/12/2001
2110302,4,31/12/2001
2110609,2,31/12/2001
2110658,1,31/12/2001
2111102,1,31/12/2001
2111201,7,31/12/2001
2111300,59,31/12/2001
2111748,1,31/12/2001
2111763,1,31/12/2001
2111805,3,31/12/2001
2112209,74,31/12/2001
2112233,2,31/12/2001
2112308,1,31/12/2001
2112506,5,31/12/2001
2112704,9,31/12/2001
2200400,2,31/12/2001
2201200,3,31/12/2001
2201408,1,31/12/2001
2201507,2,31/12/2001
2201770,2,31/12/2001
2202208,5,31/12/2001
2202653,1,31/12/2001
2202901,1,31/12/2001
2203701,1,31/12/2001
2203909,6,31/12/2001
2204709,1,31/12/2001
2205409,2,31/12/2001
2205458,1,31/12/2001
2205607,1,31/12/2001
2205854,1,31/12/2001
2206209,1,31/12/2001
2206670,1,31/12/2001
2206902,1,31/12/2001
2207009,2,31/12/2001
2207702,6,31/12/2001
2207801,1,31/12/2001
2208007,16,31/12/2001
2208403,2,31/12/2001
2209351,1,31/12/2001
2209955,1,31/12/2001
2210003,3,31/12/2001
2210359,1,31/12/2001
2210409,1,31/12/2001
2210607,1,31/12/2001
2211001,102,31/12/2001
2301109,2,31/12/2001
2301208,4,31/12/2001
2301307,1,31/12/2001
2301901,11,31/12/2001
2301950,4,31/12/2001
2302008,1,31/12/2001
2302107,4,31/12/2001
2302305,2,31/12/2001
2302503,1,31/12/2001
2303105,1,31/12/2001
2303600,1,31/12/2001
2303659,9,31/12/2001
2303709,10,31/12/2001
2303907,1,31/12/2001
2304103,23,31/12/2001
2304202,5,31/12/2001
2304236,1,31/12/2001
2304285,1,31/12/2001
2304301,1,31/12/2001
2304400,162,31/12/2001
2304608,1,31/12/2001
2304707,5,31/12/2001
2305233,3,31/12/2001
2305506,3,31/12/2001
2305902,6,31/12/2001
2306108,1,31/12/2001
2306207,1,31/12/2001
2306256,1,31/12/2001
2306306,2,31/12/2001
2306405,6,31/12/2001
2307007,2,31/12/2001
2307106,1,31/12/2001
2307304,13,31/12/2001
2307650,8,31/12/2001
2307700,4,31/12/2001
2307809,1,31/12/2001
2308005,1,31/12/2001
2308104,3,31/12/2001
2308401,1,31/12/2001
2308609,2,31/12/2001
2308807,1,31/12/2001
2308906,4,31/12/2001
2309201,4,31/12/2001
2309300,6,31/12/2001
2309458,1,31/12/2001
2310308,1,31/12/2001
2310704,1,31/12/2001
2310803,2,31/12/2001
2311108,1,31/12/2001
2311264,1,31/12/2001
2311603,3,31/12/2001
2311801,7,31/12/2001
2311959,2,31/12/2001
2312403,2,31/12/2001
2312809,1,31/12/2001
2312908,6,31/12/2001
2313203,9,31/12/2001
2313302,1,31/12/2001
2313559,1,31/12/2001
2313807,1,31/12/2001
2314102,2,31/12/2001
2400208,1,31/12/2001
2401008,1,31/12/2001
2402204,2,31/12/2001
2402402,1,31/12/2001
2402600,4,31/12/2001
2406304,1,31/12/2001
2407104,3,31/12/2001
2407500,1,31/12/2001
2407807,1,31/12/2001
2408003,10,31/12/2001
2408102,160,31/12/2001
2409407,1,31/12/2001
2409704,1,31/12/2001
2410108,1,31/12/2001
2410207,2,31/12/2001
2411205,3,31/12/2001
2411700,1,31/12/2001
2412005,8,31/12/2001
2412203,4,31/12/2001
2412302,2,31/12/2001
2412559,4,31/12/2001
2412906,2,31/12/2001
2413805,1,31/12/2001
2414407,2,31/12/2001
2501906,1,31/12/2001
2502805,3,31/12/2001
2503001,1,31/12/2001
2503209,1,31/12/2001
2503506,1,31/12/2001
2503704,1,31/12/2001
2504009,78,31/12/2001
2504306,4,31/12/2001
2504603,1,31/12/2001
2505709,1,31/12/2001
2506806,1,31/12/2001
2507002,1,31/12/2001
2507507,36,31/12/2001
2508604,1,31/12/2001
2509008,1,31/12/2001
2509701,1,31/12/2001
2509909,1,31/12/2001
2510402,1,31/12/2001
2510808,9,31/12/2001
2512754,1,31/12/2001
2512804,1,31/12/2001
2512903,3,31/12/2001
2513109,2,31/12/2001
2513505,1,31/12/2001
2513703,4,31/12/2001
2516201,1,31/12/2001
2517209,1,31/12/2001
2600104,1,31/12/2001
2600203,1,31/12/2001
2600401,1,31/12/2001
2600500,3,31/12/2001
2600807,4,31/12/2001
2601102,2,31/12/2001
2601508,1,31/12/2001
2601607,1,31/12/2001
2602001,2,31/12/2001
2602209,1,31/12/2001
2602308,1,31/12/2001
2603009,1,31/12/2001
2604106,78,31/12/2001
2604304,2,31/12/2001
2605004,1,31/12/2001
2605400,1,31/12/2001
2605509,1,31/12/2001
2605707,3,31/12/2001
2605806,1,31/12/2001
2606507,2,31/12/2001
2607653,1,31/12/2001
2607752,1,31/12/2001
2608008,1,31/12/2001
2608453,2,31/12/2001
2608701,2,31/12/2001
2608909,1,31/12/2001
2609907,2,31/12/2001
2610004,1,31/12/2001
2610103,1,31/12/2001
2610202,2,31/12/2001
2610400,1,31/12/2001
2610509,7,31/12/2001
2611101,23,31/12/2001
2611606,123,31/12/2001
2611705,14,31/12/2001
2612000,1,31/12/2001
2612208,36,31/12/2001
2612505,7,31/12/2001
2612604,5,31/12/2001
