geocode,valor,data
3515707,4,2007-12-31
3516309,1,2007-12-31
3516408,5,2007-12-31
3516853,1,2007-12-31
3517406,1,2007-12-31
3518206,1,2007-12-31
3518305,2,2007-12-31
3518404,1,2007-12-31
3518602,11,2007-12-31
3518701,6,2007-12-31
3518800,27,2007-12-31
3519055,2,2007-12-31
3519071,1,2007-12-31
3519303,2,2007-12-31
3519709,2,2007-12-31
3520400,24,2007-12-31
3520509,4,2007-12-31
3521002,1,2007-12-31
3521408,9,2007-12-31
3522109,1,2007-12-31
3522208,5,2007-12-31
3522604,1,2007-12-31
3523107,12,2007-12-31
3523305,5,2007-12-31
3523404,2,2007-12-31
3523602,3,2007-12-31
3523909,4,2007-12-31
3524006,6,2007-12-31
3524303,4,2007-12-31
3524402,13,2007-12-31
3524709,4,2007-12-31
3525300,4,2007-12-31
3525508,2,2007-12-31
3525904,14,2007-12-31
3526209,1,2007-12-31
3526506,1,2007-12-31
3526704,15,2007-12-31
3526803,1,2007-12-31
3526902,6,2007-12-31
3527009,1,2007-12-31
3527207,1,2007-12-31
3527306,5,2007-12-31
3527603,1,2007-12-31
3528403,2,2007-12-31
3528502,4,2007-12-31
3529005,1,2007-12-31
3529302,4,2007-12-31
3529401,20,2007-12-31
3529906,4,2007-12-31
3530102,1,2007-12-31
3530607,8,2007-12-31
3530706,5,2007-12-31
3530805,13,2007-12-31
3531308,10,2007-12-31
3532058,2,2007-12-31
3532900,8,2007-12-31
3533007,1,2007-12-31
3533403,1,2007-12-31
3533908,3,2007-12-31
3534401,11,2007-12-31
3534708,4,2007-12-31
3536208,1,2007-12-31
3536505,5,2007-12-31
3537602,31,2007-12-31
3538006,7,2007-12-31
3538501,1,2007-12-31
3538709,37,2007-12-31
3539004,1,2007-12-31
3539301,4,2007-12-31
3539509,7,2007-12-31
3539806,1,2007-12-31
3540200,1,2007-12-31
3540606,4,2007-12-31
3540705,1,2007-12-31
3540903,1,2007-12-31
3541000,7,2007-12-31
3541406,2,2007-12-31
3541703,1,2007-12-31
3543303,2,2007-12-31
3543402,22,2007-12-31
3543709,4,2007-12-31
3544004,4,2007-12-31
3545209,2,2007-12-31
3545803,1,2007-12-31
3546207,1,2007-12-31
3546306,12,2007-12-31
3546405,1,2007-12-31
3546702,1,2007-12-31
3546801,2,2007-12-31
3547304,9,2007-12-31
3547809,50,2007-12-31
3548500,24,2007-12-31
3548708,45,2007-12-31
3548807,4,2007-12-31
3548906,8,2007-12-31
3549805,1,2007-12-31
3549904,68,2007-12-31
3549953,1,2007-12-31
3550308,439,2007-12-31
3550407,1,2007-12-31
3550704,21,2007-12-31
3551009,5,2007-12-31
3551504,1,2007-12-31
3551702,4,2007-12-31
3552205,16,2007-12-31
3552502,11,2007-12-31
3552809,10,2007-12-31
3553708,1,2007-12-31
3554003,1,2007-12-31
3554102,5,2007-12-31
3554508,11,2007-12-31
3554805,3,2007-12-31
3555406,1,2007-12-31
3556206,8,2007-12-31
3556305,4,2007-12-31
3556453,2,2007-12-31
3556503,3,2007-12-31
3557006,1,2007-12-31
3557303,2,2007-12-31
4100103,2,2007-12-31
4101101,87,2007-12-31
4101408,1,2007-12-31
4101903,3,2007-12-31
4102406,29,2007-12-31
4103602,98,2007-12-31
4103701,1,2007-12-31
4106407,1,2007-12-31
4106902,3,2007-12-31
4108304,1,2007-12-31
4109807,2,2007-12-31
4111001,11,2007-12-31
4111803,13,2007-12-31
4112702,1,2007-12-31
4112801,5,2007-12-31
4113700,13,2007-12-31
4115200,2,2007-12-31
4115606,1,2007-12-31
4120705,2,2007-12-31
4121901,1,2007-12-31
4123105,15,2007-12-31
4124103,9,2007-12-31
4124301,1,2007-12-31
4205407,1,2007-12-31
4208203,1,2007-12-31
4208906,3,2007-12-31
4216206,3,2007-12-31
4304606,1,2007-12-31
4307708,3,2007-12-31
5002704,1,2007-12-31
5002951,3,2007-12-31
5006606,1,2007-12-31
5100409,1,2007-12-31
5100607,1,2007-12-31
5103379,1,2007-12-31
5103403,2,2007-12-31
5103502,3,2007-12-31
5104807,1,2007-12-31
5106224,2,2007-12-31
5106232,4,2007-12-31
5106505,1,2007-12-31
5107040,1,2007-12-31
5107206,1,2007-12-31
5107958,1,2007-12-31
5200175,1,2007-12-31
5203906,1,2007-12-31
5208707,5,2007-12-31
5211503,1,2007-12-31
5212501,1,2007-12-31
5213087,6,2007-12-31
5215603,1,2007-12-31
5217401,2,2007-12-31
5220504,3,2007-12-31
5221858,1,2007-12-31
5300108,23,2007-12-31
1100015,1,2008-12-31
1100031,1,2008-12-31
1100049,3,2008-12-31
1100064,3,2008-12-31
1100098,1,2008-12-31
1100114,16,2008-12-31
1100122,15,2008-12-31
1100148,4,2008-12-31
1100155,10,2008-12-31
1100205,6,2008-12-31
1100304,2,2008-12-31
1100924,1,2008-12-31
1101484,2,2008-12-31
1101500,1,2008-12-31
1200401,2,2008-12-31
1504422,1,2008-12-31
1505064,2,2008-12-31
1505536,6,2008-12-31
1506500,1,2008-12-31
1508159,2,2008-12-31
1600303,1,2008-12-31
1721000,2,2008-12-31
2103109,1,2008-12-31
2104677,2,2008-12-31
2106201,1,2008-12-31
2107704,7,2008-12-31
2108058,17,2008-12-31
2208007,2,2008-12-31
2300903,1,2008-12-31
2302107,32,2008-12-31
2304400,1,2008-12-31
2305407,1,2008-12-31
2307502,1,2008-12-31
2307650,6,2008-12-31
2307809,1,2008-12-31
