geocode,valor,data
3135100,13,2001-12-31
3136702,2,2001-12-31
3140852,1,2001-12-31
3142908,2,2001-12-31
3143302,30,2001-12-31
3144805,3,2001-12-31
3145059,1,2001-12-31
3149150,1,2001-12-31
3151206,2,2001-12-31
3152204,1,2001-12-31
3154507,1,2001-12-31
3154606,5,2001-12-31
3155603,1,2001-12-31
3157005,5,2001-12-31
3157807,23,2001-12-31
3161106,1,2001-12-31
3170206,2,2001-12-31
3170651,1,2001-12-31
3170800,1,2001-12-31
3170909,1,2001-12-31
3171030,1,2001-12-31
3171204,4,2001-12-31
3200805,1,2001-12-31
3202009,1,2001-12-31
3203601,1,2001-12-31
3203700,1,2001-12-31
3204005,3,2001-12-31
3204708,1,2001-12-31
3205309,1,2001-12-31
3301900,1,2001-12-31
3302403,1,2001-12-31
3304557,10,2001-12-31
3501608,2,2001-12-31
3502101,2,2001-12-31
3502804,70,2001-12-31
3503208,2,2001-12-31
3509502,3,2001-12-31
3517109,2,2001-12-31
3525904,2,2001-12-31
3529401,1,2001-12-31
3530102,1,2001-12-31
3537305,2,2001-12-31
3538907,1,2001-12-31
3543402,4,2001-12-31
3546256,1,2001-12-31
3546900,1,2001-12-31
3547809,1,2001-12-31
3548708,1,2001-12-31
3548906,1,2001-12-31
3549805,2,2001-12-31
3549904,1,2001-12-31
3550308,40,2001-12-31
3552205,3,2001-12-31
3552403,3,2001-12-31
3553708,1,2001-12-31
4108304,2,2001-12-31
4120903,1,2001-12-31
4126900,2,2001-12-31
4216602,1,2001-12-31
4314902,1,2001-12-31
5000708,8,2001-12-31
5001102,40,2001-12-31
5002308,2,2001-12-31
5002704,26,2001-12-31
5003207,18,2001-12-31
5004106,1,2001-12-31
5005004,1,2001-12-31
5005202,1,2001-12-31
5005608,1,2001-12-31
5005806,4,2001-12-31
5008305,28,2001-12-31
5101803,8,2001-12-31
5101902,1,2001-12-31
5104609,1,2001-12-31
