geocode,valor,data
2613107,7,2000-12-31
2613206,40,2000-12-31
2613305,6,2000-12-31
2613404,27,2000-12-31
2613503,73,2000-12-31
2613602,17,2000-12-31
2613701,50,2000-12-31
2613800,180,2000-12-31
2613909,338,2000-12-31
2614006,9,2000-12-31
2614105,27,2000-12-31
2614204,42,2000-12-31
2614303,54,2000-12-31
2614402,10,2000-12-31
2614501,172,2000-12-31
2614600,16,2000-12-31
2614709,7,2000-12-31
2614808,305,2000-12-31
2614857,44,2000-12-31
2615003,11,2000-12-31
2615201,2,2000-12-31
2615300,25,2000-12-31
2615409,61,2000-12-31
2615508,3,2000-12-31
2615607,2,2000-12-31
2615706,36,2000-12-31
2615805,46,2000-12-31
2615904,15,2000-12-31
2616001,7,2000-12-31
2616100,14,2000-12-31
2616183,2,2000-12-31
2616209,39,2000-12-31
2616308,252,2000-12-31
2616407,93,2000-12-31
2616506,31,2000-12-31
2700102,6,2000-12-31
2700201,219,2000-12-31
2700300,114,2000-12-31
2700409,2,2000-12-31
2700607,6,2000-12-31
2701100,2,2000-12-31
2701407,9,2000-12-31
2701605,1,2000-12-31
2701704,1,2000-12-31
2702009,9,2000-12-31
2702108,17,2000-12-31
2702306,10,2000-12-31
2702355,4,2000-12-31
2702405,19,2000-12-31
2702504,2,2000-12-31
2702553,10,2000-12-31
2702603,2,2000-12-31
2702702,2,2000-12-31
2702801,7,2000-12-31
2702900,2,2000-12-31
2703106,5,2000-12-31
2703205,3,2000-12-31
2703304,78,2000-12-31
2703502,1,2000-12-31
2703809,7,2000-12-31
2703908,1,2000-12-31
2704203,1,2000-12-31
2704302,285,2000-12-31
2704401,1,2000-12-31
2704500,25,2000-12-31
2704708,14,2000-12-31
2704807,1,2000-12-31
2705002,7,2000-12-31
2705705,18,2000-12-31
2705804,29,2000-12-31
2706000,26,2000-12-31
2706307,188,2000-12-31
2706406,4,2000-12-31
2706703,68,2000-12-31
2706802,3,2000-12-31
2706901,2,2000-12-31
2707107,3,2000-12-31
2707206,39,2000-12-31
2707503,20,2000-12-31
2707701,38,2000-12-31
2708006,3,2000-12-31
2708303,2,2000-12-31
2708402,94,2000-12-31
2708501,2,2000-12-31
2708600,3,2000-12-31
2708808,8,2000-12-31
2708956,1,2000-12-31
2709103,5,2000-12-31
2709152,145,2000-12-31
2709301,4,2000-12-31
2709400,2,2000-12-31
2800100,1,2000-12-31
2800209,139,2000-12-31
2800308,2895,2000-12-31
2800407,6,2000-12-31
2800506,171,2000-12-31
2800605,146,2000-12-31
2800670,42,2000-12-31
2800704,1,2000-12-31
2801009,47,2000-12-31
2801108,2,2000-12-31
2801207,35,2000-12-31
2801306,275,2000-12-31
2801405,3,2000-12-31
2801504,133,2000-12-31
2801702,3,2000-12-31
2801900,30,2000-12-31
2802007,8,2000-12-31
2802106,532,2000-12-31
2802304,191,2000-12-31
2802502,166,2000-12-31
2802700,2,2000-12-31
2802809,26,2000-12-31
2802908,642,2000-12-31
2803005,23,2000-12-31
2803104,4,2000-12-31
2803203,164,2000-12-31
2803302,9,2000-12-31
2803401,23,2000-12-31
2803500,76,2000-12-31
2803609,95,2000-12-31
2803708,51,2000-12-31
2803807,26,2000-12-31
2803906,120,2000-12-31
2804003,3,2000-12-31
2804102,85,2000-12-31
2804201,171,2000-12-31
2804300,32,2000-12-31
2804409,24,2000-12-31
2804458,17,2000-12-31
2804508,70,2000-12-31
2804607,39,2000-12-31
2804706,2,2000-12-31
2804805,614,2000-12-31
2804904,7,2000-12-31
2805000,6,2000-12-31
2805109,3,2000-12-31
2805208,43,2000-12-31
2805307,1,2000-12-31
2805406,18,2000-12-31
2805505,22,2000-12-31
2805604,130,2000-12-31
2805703,206,2000-12-31
2805802,79,2000-12-31
2805901,54,2000-12-31
2806008,142,2000-12-31
2806107,140,2000-12-31
2806206,199,2000-12-31
2806305,4,2000-12-31
2806602,1,2000-12-31
2806701,79,2000-12-31
2806800,12,2000-12-31
2806909,40,2000-12-31
2807006,114,2000-12-31
2807105,48,2000-12-31
2807204,62,2000-12-31
2807402,31,2000-12-31
2807501,64,2000-12-31
2807600,10,2000-12-31
2900108,165,2000-12-31
2900355,53,2000-12-31
2900603,1,2000-12-31
2900702,1,2000-12-31
2900801,39,2000-12-31
2900900,2,2000-12-31
2901007,10,2000-12-31
2901106,7,2000-12-31
2901205,1,2000-12-31
2901601,6,2000-12-31
2901957,47,2000-12-31
2902005,1,2000-12-31
2902054,7,2000-12-31
2902104,9,2000-12-31
2902252,8,2000-12-31
2902401,95,2000-12-31
2902609,111,2000-12-31
2902658,20,2000-12-31
2902906,5,2000-12-31
2903102,19,2000-12-31
2903201,227,2000-12-31
